order_id,customer_id,order_date,order_status
887,13,2024-06-04,Pending
888,864,2025-10-07,Completed
889,696,2025-06-18,Completed
890,836,2025-07-12,Completed
891,845,2026-01-03,Shipped
892,684,2024-12-24,Shipped
893,500,2025-08-28,Shipped
894,338,2026-01-14,Pending
895,327,2025-08-24,Cancelled
896,831,2025-03-09,Shipped
897,66,2024-09-21,Shipped
898,588,2026-05-20,Cancelled
899,119,2025-05-14,Completed
900,770,2026-05-10,Shipped
901,277,2025-05-01,Shipped
902,939,2025-11-15,Completed
903,262,2025-02-28,Shipped
904,710,2025-08-29,Shipped
905,886,2026-03-14,Shipped
906,254,2025-01-02,Shipped
907,600,2024-10-19,Shipped
908,272,2025-03-25,Shipped
909,888,2025-04-01,Pending
910,102,2025-11-20,Cancelled
911,956,2025-05-21,Cancelled
912,916,2025-12-11,Completed
913,737,2026-02-26,Pending
914,246,2025-07-12,Pending
915,661,2024-07-20,Pending
916,519,2024-07-11,Shipped
917,738,2025-11-12,Shipped
918,843,2025-09-14,Cancelled
919,342,2025-05-02,Completed
920,750,2025-11-10,Shipped
921,136,2024-09-22,Shipped
922,780,2025-08-26,Pending
923,383,2025-01-04,Pending
924,30,2025-08-09,Pending
925,473,2026-05-22,Pending
926,938,2025-07-22,Cancelled
927,92,2025-06-18,Shipped
928,128,2024-05-31,Cancelled
929,59,2024-08-28,Cancelled
930,160,2026-03-31,Shipped
931,806,2024-12-07,Cancelled
932,783,2025-01-13,Cancelled
933,213,2026-05-24,Shipped
934,17,2025-01-28,Completed
935,182,2025-11-24,Completed
936,951,2024-08-23,Completed
937,535,2025-01-25,Completed
938,204,2024-07-25,Pending
939,703,2026-05-09,Shipped
940,485,2025-05-16,Cancelled
941,977,2026-05-21,Cancelled
942,515,2026-02-07,Cancelled
943,828,2025-06-07,Shipped
944,693,2025-05-03,Completed
945,532,2024-11-24,Completed
946,479,2025-01-01,Pending
947,465,2025-12-04,Cancelled
948,980,2024-08-31,Cancelled
949,273,2024-09-30,Completed
950,804,2024-07-11,Cancelled
951,380,2025-01-14,Shipped
952,162,2025-11-26,Shipped
953,512,2025-01-07,Cancelled
954,480,2025-07-15,Pending
955,82,2025-11-22,Completed
956,243,2025-09-17,Shipped
957,974,2024-06-02,Completed
958,842,2024-10-25,Pending
959,17,2025-03-10,Pending
960,752,2025-08-05,Pending
961,562,2025-02-15,Shipped
962,990,2025-03-26,Shipped
963,20,2024-11-02,Shipped
964,860,2025-05-07,Completed
965,486,2025-08-08,Pending
966,698,2025-10-28,Shipped
967,144,2024-09-02,Completed
968,311,2026-04-22,Completed
969,671,2025-05-25,Cancelled
970,857,2025-09-23,Cancelled
971,699,2025-07-14,Cancelled
972,223,2025-11-14,Shipped
973,61,2026-02-21,Shipped
974,440,2025-07-26,Shipped
975,182,2024-12-19,Pending
976,563,2026-03-10,Cancelled
977,917,2024-12-07,Pending
978,872,2025-11-09,Shipped
979,237,2025-10-27,Pending
980,580,2025-05-08,Shipped
981,792,2025-02-05,Completed
982,626,2025-10-22,Shipped
983,591,2025-05-21,Completed
984,755,2025-05-15,Pending
985,889,2025-09-05,Cancelled
986,243,2025-04-06,Shipped
987,13,2025-02-25,Completed
988,242,2026-02-03,Cancelled
989,529,2025-06-14,Shipped
990,35,2025-06-20,Cancelled
991,334,2024-10-11,Completed
992,749,2024-06-04,Completed
993,474,2025-01-02,Completed
994,41,2024-06-22,Completed
995,920,2026-01-30,Cancelled
996,884,2024-06-18,Pending
997,629,2024-11-25,Completed
998,135,2024-12-08,Cancelled
999,435,2025-10-16,Pending
1000,89,2026-03-06,Completed
1001,711,2024-09-11,Completed
1002,445,2025-07-25,Pending
1003,478,2024-12-09,Pending
1004,197,2025-05-18,Completed
1005,169,2025-07-06,Completed
1006,682,2026-01-31,Cancelled
1007,937,2024-10-29,Shipped
1008,191,2025-05-27,Cancelled
1009,86,2025-02-14,Pending
1010,945,2025-10-31,Pending
1011,191,2025-09-07,Completed
1012,785,2026-05-11,Cancelled
1013,913,2024-07-04,Shipped
1014,193,2026-02-10,Completed
1015,791,2024-06-11,Shipped
1016,501,2024-09-30,Shipped
1017,132,2025-01-21,Pending
1018,78,2025-08-15,Cancelled
1019,863,2024-11-18,Completed
1020,379,2024-12-05,Shipped
1021,780,2024-12-19,Shipped
1022,367,2026-05-14,Cancelled
1023,119,2025-07-30,Cancelled
1024,412,2025-06-27,Completed
1025,863,2024-12-10,Shipped
1026,102,2024-09-06,Completed
1027,353,2025-08-09,Pending
1028,559,2025-07-12,Cancelled
1029,603,2025-03-09,Completed
1030,199,2024-12-21,Pending
1031,18,2024-08-17,Shipped
1032,89,2024-08-08,Completed
1033,710,2024-09-09,Shipped
1034,514,2025-12-19,Completed
1035,731,2024-09-13,Cancelled
1036,343,2025-12-03,Pending
1037,830,2026-02-19,Pending
1038,817,2024-10-25,Shipped
1039,718,2026-03-10,Shipped
1040,280,2025-09-16,Shipped
1041,256,2024-06-16,Completed
1042,500,2026-02-06,Pending
1043,345,2025-10-05,Pending
1044,471,2024-10-26,Pending
1045,778,2024-11-04,Cancelled
1046,222,2025-11-23,Shipped
1047,389,2024-08-26,Completed
1048,122,2026-01-09,Completed
1049,156,2025-09-01,Cancelled
1050,376,2026-05-17,Shipped
1051,765,2025-02-18,Completed
1052,199,2025-01-20,Pending
1053,213,2025-05-15,Shipped
1054,681,2024-09-25,Completed
1055,172,2026-02-05,Completed
1056,12,2024-10-05,Pending
1057,903,2025-06-25,Cancelled
1058,900,2025-10-09,Completed
1059,518,2025-03-29,Pending
1060,762,2025-08-15,Completed
1061,144,2025-12-21,Cancelled
1062,248,2025-05-14,Pending
1063,408,2025-03-13,Pending
1064,65,2026-03-25,Pending
1065,598,2026-02-04,Shipped
1066,146,2025-01-19,Completed
1067,170,2024-11-26,Cancelled
1068,587,2025-12-15,Cancelled
1069,727,2024-09-02,Shipped
1070,723,2024-06-20,Shipped
1071,16,2025-10-25,Shipped
1072,823,2026-01-06,Cancelled
1073,81,2025-12-24,Shipped
1074,451,2024-06-11,Pending
1075,491,2025-11-07,Pending
1076,300,2025-05-25,Shipped
1077,979,2025-08-08,Pending
1078,919,2025-12-13,Completed
1079,322,2024-10-11,Completed
1080,675,2025-11-25,Shipped
1081,573,2024-08-21,Completed
1082,495,2026-02-25,Pending
1083,139,2024-07-29,Cancelled
1084,163,2026-04-01,Cancelled
1085,155,2024-06-26,Cancelled
1086,794,2026-04-17,Cancelled
1087,396,2026-03-15,Pending
1088,445,2024-10-25,Pending
1089,649,2025-05-02,Cancelled
1090,965,2026-05-07,Completed
1091,737,2025-05-20,Shipped
1092,415,2025-09-29,Pending
1093,567,2026-01-28,Pending
1094,28,2024-07-17,Completed
1095,870,2026-01-24,Pending
1096,6,2026-03-07,Cancelled
1097,517,2026-02-25,Completed
1098,652,2026-05-28,Completed
1099,896,2025-09-02,Shipped
1100,414,2025-05-07,Completed
1101,774,2024-11-30,Cancelled
1102,856,2025-03-22,Cancelled
1103,615,2026-03-07,Shipped
1104,275,2025-12-21,Pending
1105,648,2024-08-03,Completed
1106,239,2026-05-16,Cancelled
1107,928,2024-07-07,Shipped
1108,869,2026-03-16,Cancelled
1109,64,2024-09-03,Shipped
1110,79,2024-08-06,Pending
1111,123,2025-02-13,Pending
1112,275,2025-03-15,Completed
1113,431,2025-07-20,Cancelled
1114,613,2026-04-05,Cancelled
1115,216,2024-12-09,Pending
1116,711,2025-08-11,Completed
1117,498,2024-06-22,Shipped
1118,227,2024-07-07,Cancelled
1119,300,2025-12-02,Completed
1120,31,2025-03-13,Completed
1121,440,2026-04-09,Completed
1122,507,2024-08-28,Shipped
1123,413,2025-07-05,Completed
1124,592,2026-04-28,Cancelled
1125,847,2025-12-11,Pending
1126,11,2025-07-23,Completed
1127,459,2025-10-16,Pending
1128,878,2025-10-14,Cancelled
1129,218,2025-01-04,Pending
1130,691,2026-04-23,Completed
1131,654,2024-10-30,Pending
1132,959,2025-01-14,Cancelled
1133,27,2024-08-26,Completed
1134,281,2024-06-05,Pending
1135,869,2024-06-18,Completed
1136,764,2025-05-15,Shipped
1137,454,2024-07-24,Shipped
1138,13,2025-12-24,Shipped
1139,342,2025-10-21,Shipped
1140,133,2026-02-01,Completed
1141,799,2026-02-13,Shipped
1142,548,2025-04-30,Shipped
1143,834,2025-06-03,Pending
1144,543,2024-10-02,Pending
1145,892,2024-06-16,Cancelled
1146,308,2024-07-26,Cancelled
1147,608,2025-03-19,Cancelled
1148,646,2024-10-13,Shipped
1149,243,2025-03-02,Completed
1150,959,2025-07-21,Cancelled
1151,528,2024-07-07,Shipped
1152,417,2026-05-16,Pending
1153,698,2026-05-03,Cancelled
1154,384,2025-06-21,Completed
1155,915,2025-10-10,Shipped
1156,28,2024-10-31,Shipped
1157,996,2024-11-05,Cancelled
1158,147,2025-12-14,Pending
1159,575,2025-01-29,Pending
1160,587,2026-02-01,Shipped
1161,877,2026-01-17,Shipped
1162,923,2024-12-28,Cancelled
1163,98,2025-03-16,Cancelled
1164,962,2026-02-17,Pending
1165,380,2024-10-02,Shipped
1166,520,2026-05-24,Pending
1167,334,2025-02-20,Pending
1168,797,2025-05-21,Pending
1169,972,2025-10-24,Pending
1170,921,2026-02-21,Shipped
1171,965,2024-08-12,Completed
1172,935,2024-11-01,Shipped
1173,815,2026-05-03,Cancelled
1174,465,2026-02-14,Pending
1175,80,2026-01-24,Pending
1176,375,2025-05-14,Completed
1177,218,2025-08-25,Pending
1178,362,2026-01-03,Completed
1179,176,2026-01-05,Cancelled
1180,650,2026-02-03,Shipped
1181,418,2025-06-15,Cancelled
1182,969,2024-06-21,Completed
1183,964,2025-05-25,Completed
1184,410,2025-11-20,Completed
1185,458,2025-03-25,Shipped
1186,53,2024-09-15,Cancelled
1187,301,2025-10-18,Completed
1188,466,2024-06-08,Cancelled
1189,937,2026-01-06,Cancelled
1190,144,2024-07-07,Pending
1191,315,2024-08-26,Pending
1192,654,2026-02-16,Cancelled
1193,198,2025-12-05,Completed
1194,687,2025-09-11,Cancelled
1195,557,2024-06-24,Completed
1196,978,2026-05-18,Shipped
1197,766,2025-08-02,Shipped
1198,340,2024-08-12,Cancelled
1199,732,2024-11-26,Shipped
1200,327,2026-05-25,Pending
1201,271,2026-04-29,Shipped
1202,836,2025-03-14,Completed
1203,683,2025-07-28,Pending
1204,344,2025-12-22,Pending
1205,83,2024-07-21,Pending
1206,183,2024-11-11,Cancelled
1207,196,2025-01-31,Cancelled
1208,907,2025-10-17,Completed
1209,230,2024-12-27,Cancelled
1210,794,2026-04-20,Shipped
1211,244,2025-08-03,Completed
1212,671,2024-09-24,Pending
1213,474,2024-07-10,Shipped
1214,884,2025-03-20,Completed
1215,618,2025-01-27,Shipped
1216,839,2025-04-24,Pending
1217,193,2025-08-24,Completed
1218,539,2025-11-19,Cancelled
1219,224,2025-09-29,Completed
1220,938,2025-04-30,Pending
1221,690,2025-11-15,Cancelled
1222,677,2026-05-03,Pending
1223,151,2024-05-29,Pending
1224,253,2025-08-21,Cancelled
1225,638,2025-04-30,Shipped
1226,210,2024-12-11,Shipped
1227,642,2026-03-31,Pending
1228,289,2026-05-22,Pending
1229,340,2026-05-28,Pending
1230,877,2025-01-13,Completed
1231,972,2025-07-27,Shipped
1232,450,2024-07-31,Completed
1233,948,2024-07-22,Shipped
1234,705,2024-06-17,Cancelled
1235,278,2025-10-30,Shipped
1236,188,2024-08-07,Pending
1237,131,2025-09-26,Pending
1238,35,2025-07-09,Cancelled
1239,386,2026-01-10,Completed
1240,750,2024-11-27,Cancelled
1241,192,2024-08-13,Cancelled
1242,176,2026-02-02,Cancelled
1243,999,2024-06-22,Cancelled
1244,461,2025-06-06,Pending
1245,784,2026-04-23,Shipped
1246,176,2025-03-09,Shipped
1247,149,2026-04-08,Shipped
1248,958,2024-09-16,Completed
1249,609,2025-12-07,Cancelled
1250,670,2025-03-02,Shipped
1251,461,2025-02-19,Completed
1252,864,2025-11-09,Completed
1253,301,2025-08-06,Completed
1254,282,2024-10-09,Pending
1255,291,2025-01-24,Shipped
1256,858,2025-02-20,Pending
1257,285,2025-09-30,Shipped
1258,706,2025-02-26,Pending
1259,618,2025-07-04,Shipped
1260,851,2025-03-20,Shipped
1261,532,2026-03-05,Cancelled
1262,922,2024-10-19,Pending
1263,849,2025-01-12,Cancelled
1264,784,2026-02-13,Cancelled
1265,968,2025-12-01,Cancelled
1266,743,2025-12-17,Completed
1267,528,2026-04-04,Pending
1268,263,2025-07-07,Pending
1269,346,2025-02-11,Pending
1270,362,2025-02-19,Pending
1271,730,2024-08-26,Completed
1272,124,2025-10-13,Shipped
1273,727,2025-01-22,Shipped
1274,992,2026-02-14,Shipped
1275,949,2024-09-21,Pending
1276,402,2024-06-07,Completed
1277,816,2026-04-25,Shipped
1278,285,2026-02-11,Shipped
1279,700,2025-06-23,Shipped
1280,446,2024-12-03,Pending
1281,608,2025-03-08,Pending
1282,342,2025-04-19,Cancelled
1283,457,2025-03-11,Shipped
1284,501,2025-10-19,Pending
1285,983,2024-07-06,Completed
1286,123,2025-04-08,Cancelled
1287,949,2024-10-02,Pending
1288,609,2026-05-05,Completed
1289,185,2025-07-15,Shipped
1290,420,2024-10-11,Completed
1291,726,2024-09-12,Completed
1292,208,2025-09-05,Pending
1293,835,2024-11-15,Cancelled
1294,255,2024-09-25,Pending
1295,610,2026-05-18,Completed
1296,865,2024-10-12,Cancelled
1297,493,2025-07-14,Cancelled
1298,513,2024-09-20,Cancelled
1299,82,2025-01-07,Cancelled
1300,492,2025-10-29,Pending
1301,450,2026-01-01,Shipped
1302,312,2024-09-02,Shipped
1303,940,2025-06-24,Cancelled
1304,478,2025-07-10,Shipped
1305,875,2025-10-24,Shipped
1306,720,2026-01-14,Cancelled
1307,37,2025-10-27,Shipped
1308,957,2025-12-19,Pending
1309,336,2026-03-29,Completed
1310,100,2025-10-28,Pending
1311,283,2025-12-18,Completed
1312,180,2026-02-18,Completed
1313,679,2026-05-14,Pending
1314,324,2024-05-28,Pending
1315,220,2026-04-19,Completed
1316,887,2025-06-27,Shipped
1317,81,2025-08-29,Cancelled
1318,464,2024-08-31,Shipped
1319,652,2024-10-22,Shipped
1320,367,2024-06-04,Pending
1321,502,2024-12-03,Completed
1322,826,2025-05-26,Completed
1323,497,2025-01-10,Shipped
1324,580,2025-04-15,Shipped
1325,705,2025-05-13,Shipped
1326,379,2025-10-14,Shipped
1327,86,2025-02-12,Shipped
1328,385,2025-03-10,Pending
1329,976,2026-02-13,Shipped
1330,158,2026-01-10,Pending
1331,362,2024-07-31,Completed
1332,415,2024-05-30,Shipped
1333,234,2024-09-29,Completed
1334,902,2025-01-24,Shipped
1335,469,2025-12-04,Pending
1336,447,2025-02-03,Completed
1337,439,2026-04-20,Pending
1338,802,2025-02-14,Cancelled
1339,948,2025-06-26,Shipped
1340,985,2026-05-01,Shipped
1341,84,2026-01-19,Pending
1342,456,2025-03-04,Shipped
1343,878,2025-03-03,Pending
1344,730,2025-11-03,Shipped
1345,753,2025-07-29,Shipped
1346,125,2024-10-21,Completed
1347,988,2025-01-10,Pending
1348,172,2024-11-30,Pending
1349,888,2026-02-27,Shipped
1350,15,2024-11-05,Pending
1351,892,2026-05-22,Cancelled
1352,23,2024-11-07,Completed
1353,656,2026-03-19,Shipped
1354,274,2024-08-10,Pending
1355,437,2024-09-23,Completed
1356,104,2024-09-06,Cancelled
1357,52,2024-11-23,Shipped
1358,188,2025-04-21,Completed
1359,770,2024-08-29,Shipped
1360,176,2025-02-27,Completed
1361,6,2025-04-10,Shipped
1362,625,2026-05-19,Cancelled
1363,194,2026-04-24,Completed
1364,264,2025-03-16,Pending
1365,927,2026-01-14,Shipped
1366,105,2024-08-05,Cancelled
1367,748,2025-01-12,Pending
1368,536,2025-04-25,Cancelled
1369,700,2024-11-14,Completed
1370,599,2025-11-25,Shipped
1371,132,2025-07-01,Pending
1372,692,2024-11-27,Completed
1373,597,2024-09-22,Completed
1374,827,2026-04-03,Cancelled
1375,987,2025-12-29,Shipped
1376,759,2026-01-17,Pending
1377,920,2024-12-28,Cancelled
1378,240,2026-01-18,Completed
1379,916,2025-06-02,Cancelled
1380,165,2026-03-27,Shipped
1381,503,2024-09-23,Pending
1382,829,2026-02-07,Cancelled
1383,458,2026-01-22,Cancelled
1384,731,2025-06-24,Pending
1385,703,2024-08-07,Shipped
1386,595,2025-02-24,Cancelled
1387,642,2025-04-15,Pending
1388,919,2026-05-28,Cancelled
1389,669,2025-10-19,Completed
1390,828,2026-04-24,Pending
1391,367,2024-09-07,Pending
1392,858,2024-10-03,Completed
1393,862,2025-03-15,Completed
1394,776,2024-06-21,Pending
1395,223,2025-04-18,Pending
1396,205,2026-02-01,Shipped
1397,213,2026-04-05,Cancelled
1398,650,2026-01-03,Completed
1399,152,2026-01-19,Pending
1400,918,2025-08-27,Completed
1401,900,2026-04-17,Pending
1402,253,2026-01-24,Pending
1403,883,2025-06-15,Shipped
1404,36,2025-09-21,Shipped
1405,193,2024-10-08,Shipped
1406,848,2024-07-11,Completed
1407,399,2026-04-16,Completed
1408,590,2025-10-23,Pending
1409,827,2025-07-22,Pending
1410,326,2025-02-18,Shipped
1411,557,2025-05-19,Cancelled
1412,208,2025-05-11,Cancelled
1413,864,2024-06-22,Completed
1414,586,2025-02-06,Cancelled
1415,255,2025-04-14,Pending
1416,364,2025-04-07,Shipped
1417,770,2024-12-12,Completed
1418,539,2025-11-21,Shipped
1419,777,2025-12-12,Cancelled
1420,454,2025-01-03,Completed
1421,818,2025-09-03,Pending
1422,80,2026-05-05,Shipped
1423,583,2024-10-18,Cancelled
1424,970,2025-04-12,Pending
1425,382,2024-10-19,Shipped
1426,280,2026-04-22,Cancelled
1427,768,2025-02-17,Completed
1428,553,2024-12-15,Completed
1429,915,2025-03-02,Cancelled
1430,356,2026-01-09,Pending
1431,367,2024-08-12,Pending
1432,542,2026-01-30,Shipped
1433,321,2024-12-11,Completed
1434,350,2024-10-23,Cancelled
1435,278,2024-08-30,Completed
1436,743,2026-01-04,Completed
1437,748,2024-06-28,Pending
1438,561,2025-04-06,Cancelled
1439,456,2024-12-08,Completed
1440,535,2024-12-20,Cancelled
1441,194,2025-04-12,Pending
1442,666,2025-10-14,Shipped
1443,953,2024-07-31,Cancelled
1444,902,2025-08-17,Completed
1445,965,2024-10-28,Shipped
1446,556,2025-02-12,Cancelled
1447,327,2025-01-04,Shipped
1448,763,2024-07-21,Shipped
1449,110,2024-10-17,Completed
1450,97,2025-02-09,Cancelled
1451,898,2024-10-18,Cancelled
1452,879,2026-01-25,Pending
1453,918,2024-11-26,Cancelled
1454,945,2025-05-18,Shipped
1455,910,2024-06-24,Cancelled
1456,311,2025-03-16,Completed
1457,781,2024-10-13,Pending
1458,354,2025-06-25,Cancelled
1459,440,2026-03-20,Completed
1460,188,2025-12-27,Cancelled
1461,732,2025-02-01,Pending
1462,142,2024-09-30,Shipped
1463,784,2026-02-07,Shipped
1464,845,2024-09-28,Shipped
1465,701,2025-10-20,Shipped
1466,715,2026-04-10,Cancelled
1467,856,2024-11-10,Pending
1468,954,2025-09-22,Pending
1469,967,2025-04-20,Shipped
1470,34,2024-06-02,Pending
1471,24,2026-03-13,Completed
1472,517,2025-11-09,Cancelled
1473,703,2025-04-15,Pending
1474,456,2024-09-25,Pending
1475,273,2025-10-19,Shipped
1476,269,2024-10-23,Completed
1477,331,2024-08-07,Cancelled
1478,931,2025-07-03,Pending
1479,634,2024-11-27,Completed
1480,812,2025-12-24,Completed
1481,334,2024-12-12,Completed
1482,921,2025-09-09,Completed
1483,888,2025-04-24,Cancelled
1484,768,2025-05-09,Shipped
1485,283,2025-06-16,Pending
1486,605,2024-12-28,Cancelled
1487,611,2025-07-11,Pending
1488,14,2024-12-11,Cancelled
1489,402,2024-10-28,Pending
1490,699,2024-11-12,Pending
1491,111,2024-06-12,Completed
1492,250,2026-01-06,Completed
1493,843,2025-08-01,Completed
1494,212,2025-06-19,Pending
1495,315,2025-08-27,Shipped
1496,750,2025-01-26,Shipped
1497,204,2025-02-21,Shipped
1498,64,2024-09-05,Completed
1499,574,2025-04-21,Shipped
1500,648,2026-05-21,Shipped
1501,913,2024-06-26,Completed
1502,403,2026-05-19,Shipped
1503,364,2024-10-30,Pending
1504,149,2026-05-27,Completed
1505,140,2025-08-19,Shipped
1506,97,2026-03-02,Pending
1507,381,2025-03-31,Completed
1508,325,2024-08-19,Completed
1509,769,2026-04-23,Completed
1510,562,2025-10-19,Pending
1511,946,2026-05-14,Pending
1512,132,2025-06-06,Pending
1513,632,2024-11-07,Pending
1514,832,2024-08-10,Cancelled
1515,855,2025-12-05,Completed
1516,520,2026-01-16,Cancelled
1517,672,2025-03-03,Completed
1518,575,2024-11-19,Shipped
1519,340,2026-04-29,Pending
1520,526,2026-01-06,Completed
1521,734,2025-04-22,Pending
1522,124,2025-11-28,Completed
1523,753,2025-09-23,Pending
1524,670,2025-01-28,Shipped
1525,995,2024-11-30,Pending
1526,586,2024-07-28,Cancelled
1527,721,2024-07-18,Completed
1528,954,2024-08-09,Completed
1529,167,2025-05-08,Cancelled
1530,696,2025-05-30,Pending
1531,237,2024-09-04,Cancelled
1532,728,2025-09-30,Cancelled
1533,996,2024-08-22,Completed
1534,837,2025-01-29,Pending
1535,711,2026-03-15,Completed
1536,275,2025-04-27,Shipped
1537,427,2025-08-19,Completed
1538,928,2024-07-08,Completed
1539,839,2024-08-01,Shipped
1540,16,2026-01-03,Cancelled
1541,432,2024-09-21,Shipped
1542,144,2025-08-31,Pending
1543,921,2024-09-08,Cancelled
1544,354,2024-06-01,Pending
1545,392,2025-01-01,Shipped
1546,585,2024-11-14,Pending
1547,401,2025-07-04,Cancelled
1548,576,2025-03-23,Cancelled
1549,234,2026-03-14,Shipped
1550,293,2025-03-17,Pending
1551,267,2025-11-29,Shipped
1552,957,2025-10-04,Cancelled
1553,359,2024-07-27,Shipped
1554,108,2026-01-15,Cancelled
1555,335,2025-10-31,Pending
1556,223,2025-01-27,Pending
1557,743,2025-08-27,Completed
1558,927,2024-08-23,Completed
1559,782,2025-05-23,Pending
1560,317,2025-04-15,Pending
1561,999,2024-11-26,Shipped
1562,349,2024-07-06,Shipped
1563,677,2024-08-04,Shipped
1564,986,2025-04-19,Pending
1565,996,2026-03-14,Pending
1566,897,2025-04-22,Cancelled
1567,962,2024-06-23,Cancelled
1568,841,2025-11-22,Cancelled
1569,828,2026-01-13,Pending
1570,742,2024-08-26,Completed
1571,399,2025-10-15,Pending
1572,877,2024-11-27,Shipped
1573,201,2025-08-23,Pending
1574,566,2025-02-17,Cancelled
1575,615,2026-01-30,Completed
1576,677,2025-01-09,Shipped
1577,518,2026-04-08,Shipped
1578,99,2025-10-22,Shipped
1579,35,2026-05-19,Completed
1580,632,2025-04-14,Cancelled
1581,100,2025-10-05,Completed
1582,45,2025-09-19,Pending
1583,353,2024-06-01,Completed
1584,661,2024-08-11,Completed
1585,181,2025-05-24,Shipped
1586,954,2026-04-30,Cancelled
1587,778,2025-09-28,Shipped
1588,321,2025-11-04,Shipped
1589,867,2025-10-09,Pending
1590,946,2024-07-26,Pending
1591,557,2024-09-02,Shipped
1592,333,2024-07-14,Pending
1593,513,2025-04-30,Shipped
1594,336,2025-03-14,Shipped
1595,685,2025-05-19,Completed
1596,214,2025-04-11,Cancelled
1597,553,2025-06-14,Completed
1598,686,2024-05-30,Completed
1599,317,2025-01-18,Shipped
1600,16,2024-05-28,Cancelled
1601,177,2024-12-29,Pending
1602,44,2025-06-20,Cancelled
1603,813,2024-06-30,Completed
1604,429,2026-03-11,Completed
1605,921,2025-05-10,Completed
1606,322,2025-07-23,Cancelled
1607,959,2026-02-03,Cancelled
1608,882,2024-09-03,Shipped
1609,448,2025-10-31,Completed
1610,840,2025-10-16,Pending
1611,580,2024-12-10,Shipped
1612,620,2025-05-10,Pending
1613,373,2025-04-22,Pending
1614,728,2025-08-25,Completed
1615,748,2025-04-07,Completed
1616,851,2026-04-03,Completed
1617,221,2026-04-10,Pending
1618,716,2025-04-17,Pending
1619,831,2024-06-22,Shipped
1620,605,2024-07-26,Cancelled
1621,169,2024-06-20,Completed
1622,870,2025-12-03,Cancelled
1623,558,2025-09-13,Shipped
1624,443,2025-04-30,Completed
1625,332,2025-06-09,Completed
1626,554,2025-12-07,Cancelled
1627,186,2025-07-28,Completed
1628,834,2025-02-04,Completed
1629,722,2026-03-20,Cancelled
1630,695,2024-07-02,Pending
1631,364,2024-06-05,Pending
1632,260,2024-08-14,Completed
1633,222,2024-06-13,Shipped
1634,86,2024-11-03,Cancelled
1635,535,2024-09-04,Shipped
1636,35,2025-07-11,Shipped
1637,437,2025-03-15,Cancelled
1638,889,2025-04-21,Pending
1639,354,2025-08-12,Shipped
1640,126,2026-03-08,Completed
1641,497,2025-03-24,Shipped
1642,489,2024-10-20,Cancelled
1643,968,2026-03-11,Completed
1644,802,2025-11-29,Cancelled
1645,946,2025-12-26,Shipped
1646,667,2024-12-09,Cancelled
1647,997,2026-05-07,Completed
1648,185,2024-07-28,Pending
1649,920,2026-05-04,Shipped
1650,291,2024-10-03,Pending
1651,223,2026-01-03,Cancelled
1652,372,2025-10-31,Cancelled
1653,653,2025-11-02,Completed
1654,212,2026-03-06,Completed
1655,41,2026-04-08,Cancelled
1656,955,2025-12-23,Cancelled
1657,861,2024-12-12,Shipped
1658,816,2024-08-13,Cancelled
1659,552,2024-07-05,Shipped
1660,135,2024-06-17,Cancelled
1661,603,2025-07-30,Shipped
1662,105,2024-12-31,Shipped
1663,436,2024-12-13,Cancelled
1664,33,2025-05-15,Pending
1665,134,2026-05-02,Cancelled
1666,929,2025-10-26,Shipped
1667,592,2026-05-25,Pending
1668,110,2024-06-29,Pending
1669,388,2026-04-16,Pending
1670,205,2024-12-25,Shipped
1671,972,2026-04-21,Cancelled
1672,709,2024-09-12,Shipped
1673,531,2026-01-03,Completed
1674,320,2024-06-06,Cancelled
1675,422,2024-09-25,Shipped
1676,854,2024-09-18,Completed
1677,65,2024-08-01,Shipped
1678,749,2024-08-26,Shipped
1679,114,2024-07-13,Cancelled
1680,449,2026-01-14,Pending
1681,376,2024-12-01,Pending
1682,514,2026-03-17,Completed
1683,373,2024-10-06,Shipped
1684,330,2026-02-13,Pending
1685,925,2025-10-03,Shipped
1686,467,2026-02-20,Completed
1687,756,2024-11-25,Shipped
1688,373,2024-11-17,Pending
1689,770,2025-10-24,Completed
1690,758,2025-07-25,Cancelled
1691,196,2025-11-30,Cancelled
1692,265,2024-10-10,Shipped
1693,908,2025-08-03,Pending
1694,23,2025-01-05,Cancelled
1695,473,2026-01-19,Completed
1696,126,2025-08-22,Pending
1697,163,2024-10-08,Pending
1698,809,2025-07-24,Completed
1699,447,2026-03-06,Pending
1700,750,2025-01-26,Pending
1701,417,2024-06-13,Completed
1702,822,2024-09-07,Cancelled
1703,575,2025-11-11,Pending
1704,946,2026-05-17,Pending
1705,462,2024-08-10,Completed
1706,266,2026-01-31,Shipped
1707,589,2026-03-19,Shipped
1708,166,2024-08-07,Shipped
1709,272,2025-01-13,Shipped
1710,462,2024-12-02,Cancelled
1711,320,2026-03-23,Shipped
1712,775,2026-02-23,Shipped
1713,418,2025-10-30,Shipped
1714,144,2024-12-27,Pending
1715,252,2025-02-02,Pending
1716,888,2025-03-10,Completed
1717,123,2024-09-16,Pending
1718,361,2025-07-31,Pending
1719,524,2026-02-02,Pending
1720,790,2025-04-01,Completed
1721,344,2025-01-14,Cancelled
1722,603,2025-06-12,Completed
1723,616,2026-05-11,Shipped
1724,993,2026-02-20,Cancelled
1725,989,2025-07-13,Cancelled
1726,500,2024-07-09,Shipped
1727,443,2025-02-05,Completed
1728,646,2026-01-16,Pending
